Id,Name,Tier
40486,Crypt,25
40487,Crypt,25
40488,Crypt,25
40489,Crypt,25
40490,Crypt,25
40491,Crypt,25
40492,Crypt,25
40493,Crypt,25
40494,Test Crypt,5
40495,Test Crypt,10
40496,Test Crypt,15
40497,Test Crypt,20
40498,Test Crypt,25
41001,Treasure Hunt Crypt,5
41002,Treasure Hunt Crypt,10
41003,Treasure Hunt Crypt,15
41004,Treasure Hunt Crypt,20
41005,Treasure Hunt Crypt,25
41101,Rare Treasure Hunt Crypt,10
41102,Rare Treasure Hunt Crypt,15
41103,Rare Treasure Hunt Crypt,20
41104,Rare Treasure Hunt Crypt,25
41105,Rare Treasure Hunt Crypt,30
41201,Epic Treasure Hunt Crypt,15
41202,Epic Treasure Hunt Crypt,20
41203,Epic Treasure Hunt Crypt,25
41204,Epic Treasure Hunt Crypt,30
41205,Epic Treasure Hunt Crypt,35
41300,Treasure Hunt Crypt,5
41301,Treasure Hunt Crypt,5
50000,Arena,5
50001,Arena,5
50010,Arena,5
50011,Arena,5
50100,Arena,5
50101,Oak of Plenty Arena,5
50102,Sakura of Plenty Arena,5
60000,Arena,5
60001,Common Elf squad,5
60002,Common Elf squad,5
60003,Common Elf squad,10
60004,Common Elf squad,15
60005,Common Elf squad,15
60011,,1
60012,,5
60013,,1
60014,,1
60021,,2
60022,,5
60023,,2
60024,,2
60031,,3
60032,,3
60033,,5
60034,,3
60041,,5
60042,,4
60043,,4
60044,,4
60051,,6
60052,,5
60053,,5
60054,,6
60061,,8
60062,,5
60063,,5
60064,,8
60071,,5
60072,,10
60073,,7
60074,,10
60081,,8
60082,,5
60083,,11
60084,,11
60091,,9
60092,,5
60093,,12
60094,,12
60101,,13
60102,,10
60103,,5
60104,,13
60111,,14
60112,,11
60113,,5
60114,,14
60121,,12
60122,,5
60123,,15
60124,,15
62011,,6
62013,,6
62014,,6
62021,,7
62024,,7
62031,,8
62034,,8
62042,,9
62044,,9
62051,,10
62054,,10
62061,,11
62064,,11
62072,,12
62074,,12
62083,,13
62084,,13
62093,,14
62094,,14
62101,,15
62104,,15
62111,,16
62114,,16
62123,,17
62124,,17
63011,,8
63013,,8
63014,,8
63021,,9
63024,,9
63031,,10
63034,,10
63042,,11
63044,,11
63051,,12
63054,,12
63061,,13
63064,,13
63072,,14
63074,,14
63083,,15
63084,,15
63093,,16
63094,,16
63101,,17
63104,,17
63111,,18
63114,,18
63123,,19
63124,,19
64011,,13
64013,,13
64014,,13
64021,,14
64024,,14
64031,,15
64034,,15
64042,,16
64044,,16
64051,,17
64054,,17
64061,,18
64064,,18
64072,,19
64074,,19
64083,,20
64084,,20
64093,,21
64094,,21
64101,,22
64104,,22
64111,,23
64114,,23
64123,,24
64124,,24
65011,,18
65013,,18
65014,,18
65021,,19
65024,,19
65031,,20
65034,,20
65042,,21
65044,,21
65051,,22
65054,,22
65061,,23
65064,,23
65072,,24
65074,,24
65083,,25
65084,,25
65093,,26
65094,,26
65101,,27
65104,,27
65111,,28
65114,,28
65123,,29
65124,,29
66011,,23
66013,,23
66014,,23
66021,,24
66024,,24
66031,,25
66034,,25
66042,,26
66044,,26
66051,,27
66054,,27
66061,,28
66064,,28
66072,,29
66074,,29
66083,,30
66084,,30
66093,,31
66094,,31
66101,,32
66104,,32
66111,,33
66114,,33
66123,,34
66124,,34
67011,,27
67013,,27
67014,,27
67021,,28
67024,,28
67031,,29
67034,,29
67042,,30
67044,,30
67051,,31
67054,,31
67061,,32
67064,,32
67072,,33
67074,,33
67083,,34
67084,,34
67093,,35
67094,,35
67101,,36
67104,,36
67111,,37
67114,,37
67123,,38
67124,,38
74000,Rotwood Queen,5
74001,Rotwood Queen,6
74002,Rotwood Queen,7
74003,Rotwood Queen,8
74004,Rotwood Queen,9
74005,Rotwood Queen,10
74006,Rotwood Queen,11
74007,Rotwood Queen,12
74008,Rotwood Queen,13
74009,Rotwood Queen,14
74010,Rotwood Queen,15
74011,Rotwood Queen,16
74012,Rotwood Queen,17
74013,Rotwood Queen,18
74014,Rotwood Queen,19
74015,Rotwood Queen,20
74016,Rotwood Queen,21
74017,Rotwood Queen,22
74018,Rotwood Queen,23
74019,Rotwood Queen,24
74020,Rotwood Queen,25
74021,Rotwood Queen,26
74022,Rotwood Queen,27
74023,Rotwood Queen,28
74024,Rotwood Queen,29
74025,Rotwood Queen,30
74026,Rotwood Queen,31
74027,Rotwood Queen,32
74028,Rotwood Queen,33
74029,Rotwood Queen,34
74030,Rotwood Queen,35
74031,Rotwood Queen,36
74032,Rotwood Queen,37
74033,Rotwood Queen,38
74034,Rotwood Queen,39
74035,Rotwood Queen,40
74036,Rotwood Queen,41
74037,Rotwood Queen,42
74038,Rotwood Queen,43
74039,Rotwood Queen,44
74040,Rotwood Queen,45
74200,Spawn of Corruption,1
74201,Spawn of Corruption,2
74202,Spawn of Corruption,3
74203,Spawn of Corruption,4
74204,Spawn of Corruption,5
74205,Spawn of Corruption,6
74206,Spawn of Corruption,7
74207,Spawn of Corruption,8
74208,Spawn of Corruption,9
74209,Spawn of Corruption,10
74210,Spawn of Corruption,11
74211,Spawn of Corruption,12
74212,Spawn of Corruption,13
74213,Spawn of Corruption,14
74214,Spawn of Corruption,15
74215,Spawn of Corruption,16
74216,Spawn of Corruption,17
74217,Spawn of Corruption,18
74218,Spawn of Corruption,19
74219,Spawn of Corruption,20
74220,Spawn of Corruption,21
74221,Spawn of Corruption,22
74222,Spawn of Corruption,23
74223,Spawn of Corruption,24
74224,Spawn of Corruption,25
74225,Spawn of Corruption,26
74226,Spawn of Corruption,27
74227,Spawn of Corruption,28
74228,Spawn of Corruption,29
74229,Spawn of Corruption,30
74230,Spawn of Corruption,31
74231,Spawn of Corruption,32
74232,Spawn of Corruption,33
74233,Spawn of Corruption,34
74234,Spawn of Corruption,35
74235,Spawn of Corruption,36
74236,Spawn of Corruption,37
74237,Spawn of Corruption,38
74238,Spawn of Corruption,39
74239,Spawn of Corruption,40
74240,Spawn of Corruption,41
74241,Spawn of Corruption,42
74242,Spawn of Corruption,43
74243,Spawn of Corruption,44
74244,Spawn of Corruption,45
74300,Grove Elder,1
74301,Grove Elder,2
74302,Grove Elder,3
74303,Grove Elder,4
74304,Grove Elder,5
74305,Grove Elder,6
74306,Grove Elder,7
74307,Grove Elder,8
74308,Grove Elder,9
74309,Grove Elder,10
74310,Grove Elder,11
74311,Grove Elder,12
74312,Grove Elder,13
74313,Grove Elder,14
74314,Grove Elder,15
74315,Grove Elder,16
74316,Grove Elder,17
74317,Grove Elder,18
74318,Grove Elder,19
74319,Grove Elder,20
74320,Grove Elder,21
74321,Grove Elder,22
74322,Grove Elder,23
74323,Grove Elder,24
74324,Grove Elder,25
74325,Grove Elder,26
74326,Grove Elder,27
74327,Grove Elder,28
74328,Grove Elder,29
74329,Grove Elder,30
74330,Grove Elder,31
74331,Grove Elder,32
74332,Grove Elder,33
74333,Grove Elder,34
74334,Grove Elder,35
74335,Grove Elder,36
74336,Grove Elder,37
74337,Grove Elder,38
74338,Grove Elder,39
74339,Grove Elder,40
74340,Grove Elder,41
74341,Grove Elder,42
74342,Grove Elder,43
74343,Grove Elder,44
74344,Grove Elder,45
75000,Exiles' Grove,1
75001,Exiles' Grove,1
75002,Exiles' Grove,1
75003,Exiles' Grove,1
75004,Exiles' Grove,1
75005,Exiles' Grove,1
75006,Exiles' Grove,1
75007,Exiles' Grove,1
75008,Exiles' Grove,1
75009,Exiles' Grove,1
75010,Exiles' Grove,2
75011,Exiles' Grove,2
75012,Exiles' Grove,2
75013,Exiles' Grove,2
75014,Exiles' Grove,2
75015,Exiles' Grove,2
75016,Exiles' Grove,2
75017,Exiles' Grove,2
75018,Exiles' Grove,2
75019,Exiles' Grove,2
75020,Exiles' Grove,3
75021,Exiles' Grove,3
75022,Exiles' Grove,3
75023,Exiles' Grove,3
75024,Exiles' Grove,3
75025,Exiles' Grove,3
75026,Exiles' Grove,3
75027,Exiles' Grove,3
75028,Exiles' Grove,3
75029,Exiles' Grove,3
75030,Exiles' Grove,4
75031,Exiles' Grove,4
75032,Exiles' Grove,4
75033,Exiles' Grove,4
75034,Exiles' Grove,4
75035,Exiles' Grove,4
75036,Exiles' Grove,4
75037,Exiles' Grove,4
75038,Exiles' Grove,4
75039,Exiles' Grove,4
75040,Exiles' Grove,5
75041,Exiles' Grove,5
75042,Exiles' Grove,5
75043,Exiles' Grove,5
75044,Exiles' Grove,5
75045,Exiles' Grove,5
75046,Exiles' Grove,5
75047,Exiles' Grove,5
75048,Exiles' Grove,5
75049,Exiles' Grove,5
75050,Exiles' Grove,6
75051,Exiles' Grove,6
75052,Exiles' Grove,6
75053,Exiles' Grove,6
75054,Exiles' Grove,6
75055,Exiles' Grove,6
75056,Exiles' Grove,6
75057,Exiles' Grove,6
75058,Exiles' Grove,6
75059,Exiles' Grove,6
75060,Exiles' Grove,7
75061,Exiles' Grove,7
75062,Exiles' Grove,7
75063,Exiles' Grove,7
75064,Exiles' Grove,7
75065,Exiles' Grove,7
75066,Exiles' Grove,7
75067,Exiles' Grove,7
75068,Exiles' Grove,7
75069,Exiles' Grove,7
75070,Exiles' Grove,8
75071,Exiles' Grove,8
75072,Exiles' Grove,8
75073,Exiles' Grove,8
75074,Exiles' Grove,8
75075,Exiles' Grove,8
75076,Exiles' Grove,8
75077,Exiles' Grove,8
75078,Exiles' Grove,8
75079,Exiles' Grove,8
75080,Exiles' Grove,9
75081,Exiles' Grove,9
75082,Exiles' Grove,9
75083,Exiles' Grove,9
75084,Exiles' Grove,9
75085,Exiles' Grove,9
75086,Exiles' Grove,9
75087,Exiles' Grove,9
75088,Exiles' Grove,9
75089,Exiles' Grove,9
75090,Exiles' Grove,10
75091,Exiles' Grove,10
75092,Exiles' Grove,10
75093,Exiles' Grove,10
75094,Exiles' Grove,10
75095,Exiles' Grove,10
75096,Exiles' Grove,10
75097,Exiles' Grove,10
75098,Exiles' Grove,10
75099,Exiles' Grove,10
75100,Exiles' Grove,11
75101,Exiles' Grove,11
75102,Exiles' Grove,11
75103,Exiles' Grove,11
75104,Exiles' Grove,11
75105,Exiles' Grove,11
75106,Exiles' Grove,11
75107,Exiles' Grove,11
75108,Exiles' Grove,11
75109,Exiles' Grove,11
75110,Exiles' Grove,12
75111,Exiles' Grove,12
75112,Exiles' Grove,12
75113,Exiles' Grove,12
75114,Exiles' Grove,12
75115,Exiles' Grove,12
75116,Exiles' Grove,12
75117,Exiles' Grove,12
75118,Exiles' Grove,12
75119,Exiles' Grove,12
75120,Exiles' Grove,13
75121,Exiles' Grove,13
75122,Exiles' Grove,13
75123,Exiles' Grove,13
75124,Exiles' Grove,13
75125,Exiles' Grove,13
75126,Exiles' Grove,13
75127,Exiles' Grove,13
75128,Exiles' Grove,13
75129,Exiles' Grove,13
75130,Exiles' Grove,14
75131,Exiles' Grove,14
75132,Exiles' Grove,14
75133,Exiles' Grove,14
75134,Exiles' Grove,14
75135,Exiles' Grove,14
75136,Exiles' Grove,14
75137,Exiles' Grove,14
75138,Exiles' Grove,14
75139,Exiles' Grove,14
75140,Exiles' Grove,15
75141,Exiles' Grove,15
75142,Exiles' Grove,15
75143,Exiles' Grove,15
75144,Exiles' Grove,15
75145,Exiles' Grove,15
75146,Exiles' Grove,15
75147,Exiles' Grove,15
75148,Exiles' Grove,15
75149,Exiles' Grove,15
75150,Exiles' Grove,16
75151,Exiles' Grove,16
75152,Exiles' Grove,16
75153,Exiles' Grove,16
75154,Exiles' Grove,16
75155,Exiles' Grove,16
75156,Exiles' Grove,16
75157,Exiles' Grove,16
75158,Exiles' Grove,16
75159,Exiles' Grove,16
75160,Exiles' Grove,17
75161,Exiles' Grove,17
75162,Exiles' Grove,17
75163,Exiles' Grove,17
75164,Exiles' Grove,17
75165,Exiles' Grove,17
75166,Exiles' Grove,17
75167,Exiles' Grove,17
75168,Exiles' Grove,17
75169,Exiles' Grove,17
75170,Exiles' Grove,18
75171,Exiles' Grove,18
75172,Exiles' Grove,18
75173,Exiles' Grove,18
75174,Exiles' Grove,18
75175,Exiles' Grove,18
75176,Exiles' Grove,18
75177,Exiles' Grove,18
75178,Exiles' Grove,18
75179,Exiles' Grove,18
75180,Exiles' Grove,19
75181,Exiles' Grove,19
75182,Exiles' Grove,19
75183,Exiles' Grove,19
75184,Exiles' Grove,19
75185,Exiles' Grove,19
75186,Exiles' Grove,19
75187,Exiles' Grove,19
75188,Exiles' Grove,19
75189,Exiles' Grove,19
75190,Exiles' Grove,20
75191,Exiles' Grove,20
75192,Exiles' Grove,20
75193,Exiles' Grove,20
75194,Exiles' Grove,20
75195,Exiles' Grove,20
75196,Exiles' Grove,20
75197,Exiles' Grove,20
75198,Exiles' Grove,20
75199,Exiles' Grove,20
75200,Exiles' Grove,21
75201,Exiles' Grove,21
75202,Exiles' Grove,21
75203,Exiles' Grove,21
75204,Exiles' Grove,21
75205,Exiles' Grove,21
75206,Exiles' Grove,21
75207,Exiles' Grove,21
75208,Exiles' Grove,21
75209,Exiles' Grove,21
75210,Exiles' Grove,22
75211,Exiles' Grove,22
75212,Exiles' Grove,22
75213,Exiles' Grove,22
75214,Exiles' Grove,22
75215,Exiles' Grove,22
75216,Exiles' Grove,22
75217,Exiles' Grove,22
75218,Exiles' Grove,22
75219,Exiles' Grove,22
75220,Exiles' Grove,23
75221,Exiles' Grove,23
75222,Exiles' Grove,23
75223,Exiles' Grove,23
75224,Exiles' Grove,23
75225,Exiles' Grove,23
75226,Exiles' Grove,23
75227,Exiles' Grove,23
75228,Exiles' Grove,23
75229,Exiles' Grove,23
75230,Exiles' Grove,24
75231,Exiles' Grove,24
75232,Exiles' Grove,24
75233,Exiles' Grove,24
75234,Exiles' Grove,24
75235,Exiles' Grove,24
75236,Exiles' Grove,24
75237,Exiles' Grove,24
75238,Exiles' Grove,24
75239,Exiles' Grove,24
75240,Exiles' Grove,25
75241,Exiles' Grove,25
75242,Exiles' Grove,25
75243,Exiles' Grove,25
75244,Exiles' Grove,25
75245,Exiles' Grove,25
75246,Exiles' Grove,25
75247,Exiles' Grove,25
75248,Exiles' Grove,25
75249,Exiles' Grove,25
75250,Exiles' Grove,26
75251,Exiles' Grove,26
75252,Exiles' Grove,26
75253,Exiles' Grove,26
75254,Exiles' Grove,26
75255,Exiles' Grove,26
75256,Exiles' Grove,26
75257,Exiles' Grove,26
75258,Exiles' Grove,26
75259,Exiles' Grove,26
75260,Exiles' Grove,27
75261,Exiles' Grove,27
75262,Exiles' Grove,27
75263,Exiles' Grove,27
75264,Exiles' Grove,27
75265,Exiles' Grove,27
75266,Exiles' Grove,27
75267,Exiles' Grove,27
75268,Exiles' Grove,27
75269,Exiles' Grove,27
75270,Exiles' Grove,28
75271,Exiles' Grove,28
75272,Exiles' Grove,28
75273,Exiles' Grove,28
75274,Exiles' Grove,28
75275,Exiles' Grove,28
75276,Exiles' Grove,28
75277,Exiles' Grove,28
75278,Exiles' Grove,28
75279,Exiles' Grove,28
75280,Exiles' Grove,29
75281,Exiles' Grove,29
75282,Exiles' Grove,29
75283,Exiles' Grove,29
75284,Exiles' Grove,29
75285,Exiles' Grove,29
75286,Exiles' Grove,29
75287,Exiles' Grove,29
75288,Exiles' Grove,29
75289,Exiles' Grove,29
75290,Exiles' Grove,30
75291,Exiles' Grove,30
75292,Exiles' Grove,30
75293,Exiles' Grove,30
75294,Exiles' Grove,30
75295,Exiles' Grove,30
75296,Exiles' Grove,30
75297,Exiles' Grove,30
75298,Exiles' Grove,30
75299,Exiles' Grove,30
75300,Exiles' Grove,31
75301,Exiles' Grove,31
75302,Exiles' Grove,31
75303,Exiles' Grove,31
75304,Exiles' Grove,31
75305,Exiles' Grove,31
75306,Exiles' Grove,31
75307,Exiles' Grove,31
75308,Exiles' Grove,31
75309,Exiles' Grove,31
75310,Exiles' Grove,32
75311,Exiles' Grove,32
75312,Exiles' Grove,32
75313,Exiles' Grove,32
75314,Exiles' Grove,32
75315,Exiles' Grove,32
75316,Exiles' Grove,32
75317,Exiles' Grove,32
75318,Exiles' Grove,32
75319,Exiles' Grove,32
75320,Exiles' Grove,33
75321,Exiles' Grove,33
75322,Exiles' Grove,33
75323,Exiles' Grove,33
75324,Exiles' Grove,33
75325,Exiles' Grove,33
75326,Exiles' Grove,33
75327,Exiles' Grove,33
75328,Exiles' Grove,33
75329,Exiles' Grove,33
75330,Exiles' Grove,34
75331,Exiles' Grove,34
75332,Exiles' Grove,34
75333,Exiles' Grove,34
75334,Exiles' Grove,34
75335,Exiles' Grove,34
75336,Exiles' Grove,34
75337,Exiles' Grove,34
75338,Exiles' Grove,34
75339,Exiles' Grove,34
75340,Exiles' Grove,35
75341,Exiles' Grove,35
75342,Exiles' Grove,35
75343,Exiles' Grove,35
75344,Exiles' Grove,35
75345,Exiles' Grove,35
75346,Exiles' Grove,35
75347,Exiles' Grove,35
75348,Exiles' Grove,35
75349,Exiles' Grove,35
75350,Exiles' Grove,36
75351,Exiles' Grove,36
75352,Exiles' Grove,36
75353,Exiles' Grove,36
75354,Exiles' Grove,36
75355,Exiles' Grove,36
75356,Exiles' Grove,36
75357,Exiles' Grove,36
75358,Exiles' Grove,36
75359,Exiles' Grove,36
75360,Exiles' Grove,37
75361,Exiles' Grove,37
75362,Exiles' Grove,37
75363,Exiles' Grove,37
75364,Exiles' Grove,37
75365,Exiles' Grove,37
75366,Exiles' Grove,37
75367,Exiles' Grove,37
75368,Exiles' Grove,37
75369,Exiles' Grove,37
75370,Exiles' Grove,38
75371,Exiles' Grove,38
75372,Exiles' Grove,38
75373,Exiles' Grove,38
75374,Exiles' Grove,38
75375,Exiles' Grove,38
75376,Exiles' Grove,38
75377,Exiles' Grove,38
75378,Exiles' Grove,38
75379,Exiles' Grove,38
75380,Exiles' Grove,39
75381,Exiles' Grove,39
75382,Exiles' Grove,39
75383,Exiles' Grove,39
75384,Exiles' Grove,39
75385,Exiles' Grove,39
75386,Exiles' Grove,39
75387,Exiles' Grove,39
75388,Exiles' Grove,39
75389,Exiles' Grove,39
75390,Exiles' Grove,40
75391,Exiles' Grove,40
75392,Exiles' Grove,40
75393,Exiles' Grove,40
75394,Exiles' Grove,40
75395,Exiles' Grove,40
75396,Exiles' Grove,40
75397,Exiles' Grove,40
75398,Exiles' Grove,40
75399,Exiles' Grove,40
75400,Exiles' Grove,41
75401,Exiles' Grove,41
75402,Exiles' Grove,41
75403,Exiles' Grove,41
75404,Exiles' Grove,41
75405,Exiles' Grove,41
75406,Exiles' Grove,41
75407,Exiles' Grove,41
75408,Exiles' Grove,41
75409,Exiles' Grove,41
75410,Exiles' Grove,42
75411,Exiles' Grove,42
75412,Exiles' Grove,42
75413,Exiles' Grove,42
75414,Exiles' Grove,42
75415,Exiles' Grove,42
75416,Exiles' Grove,42
75417,Exiles' Grove,42
75418,Exiles' Grove,42
75419,Exiles' Grove,42
75420,Exiles' Grove,43
75421,Exiles' Grove,43
75422,Exiles' Grove,43
75423,Exiles' Grove,43
75424,Exiles' Grove,43
75425,Exiles' Grove,43
75426,Exiles' Grove,43
75427,Exiles' Grove,43
75428,Exiles' Grove,43
75429,Exiles' Grove,43
75430,Exiles' Grove,44
75431,Exiles' Grove,44
75432,Exiles' Grove,44
75433,Exiles' Grove,44
75434,Exiles' Grove,44
75435,Exiles' Grove,44
75436,Exiles' Grove,44
75437,Exiles' Grove,44
75438,Exiles' Grove,44
75439,Exiles' Grove,44
75440,Exiles' Grove,45
75441,Exiles' Grove,45
75442,Exiles' Grove,45
75443,Exiles' Grove,45
75444,Exiles' Grove,45
75445,Exiles' Grove,45
75446,Exiles' Grove,45
75447,Exiles' Grove,45
75448,Exiles' Grove,45
75449,Exiles' Grove,45
75450,Exiles' Grove,1
75451,Exiles' Grove,2
75452,Exiles' Grove,3
75453,Exiles' Grove,4
75454,Exiles' Grove,5
75455,Exiles' Grove,6
75456,Exiles' Grove,7
75457,Exiles' Grove,8
75458,Exiles' Grove,9
75459,Exiles' Grove,10
75460,Exiles' Grove,11
75461,Exiles' Grove,12
75462,Exiles' Grove,13
75463,Exiles' Grove,14
75464,Exiles' Grove,15
75465,Exiles' Grove,16
75466,Exiles' Grove,17
75467,Exiles' Grove,18
75468,Exiles' Grove,19
75469,Exiles' Grove,20
75470,Exiles' Grove,21
75471,Exiles' Grove,22
75472,Exiles' Grove,23
75473,Exiles' Grove,24
75474,Exiles' Grove,25
75475,Exiles' Grove,26
75476,Exiles' Grove,27
75477,Exiles' Grove,28
75478,Exiles' Grove,29
75479,Exiles' Grove,30
75480,Exiles' Grove,31
75481,Exiles' Grove,32
75482,Exiles' Grove,33
75483,Exiles' Grove,34
75484,Exiles' Grove,35
75485,Exiles' Grove,36
75486,Exiles' Grove,37
75487,Exiles' Grove,38
75488,Exiles' Grove,39
75489,Exiles' Grove,40
75490,Exiles' Grove,41
75491,Exiles' Grove,42
75492,Exiles' Grove,43
75493,Exiles' Grove,44
75494,Exiles' Grove,45
110004,Common Cursed squad,8
110005,Common Cursed squad,8
110006,Common Cursed squad,8
110007,Common Cursed squad,8
110008,Common Cursed squad,8
110009,Common Cursed squad,8
110010,Common Cursed squad,8
110011,Common Cursed squad,8
110012,Common Cursed squad,8
110013,Common Cursed squad,8
110014,Common Cursed squad,8
110015,Common Cursed squad,8
110016,Common Cursed squad,8
110017,Common Cursed squad,8
110018,Common Cursed squad,8
110019,Common Cursed squad,8
110020,Common Cursed squad,8
110021,Common Cursed squad,8
110022,Common Cursed squad,8
110023,Common Cursed squad,8
110024,Common Cursed squad,8
110025,Common Cursed squad,8
110026,Common Cursed squad,8
110027,Common Cursed squad,8
110028,Common Cursed squad,8
110029,Common Cursed squad,8
110030,Common Cursed squad,8
110031,Common Cursed squad,8
110032,Common Cursed squad,8
110033,Common Cursed squad,8
110034,Common Cursed squad,8
110035,Common Cursed squad,8
110036,Common Cursed squad,8
110037,Common Cursed squad,8
110038,Common Cursed squad,8
110039,Common Cursed squad,8
110040,Common Cursed squad,8
110041,Common Cursed squad,8
110042,Common Cursed squad,8
110043,Common Cursed squad,8
110044,Common Cursed squad,8
110045,Common Cursed squad,8
110046,Common Cursed squad,8
110047,Common Cursed squad,8
110048,Common Cursed squad,8
110049,Common Cursed squad,8
110050,Common Cursed squad,8
110051,Common Cursed squad,8
110052,Common Cursed squad,8
110053,Common Cursed squad,8
110054,Common Cursed squad,8
110055,Common Cursed squad,8
110056,Common Cursed squad,8
110057,Common Cursed squad,8
110058,Common Cursed squad,8
110059,Common Cursed squad,8
110060,Common Cursed squad,8
110061,Common Cursed squad,8
110062,Common Cursed squad,8
110063,Common Cursed squad,8
110064,Common Cursed squad,8
110065,Common Cursed squad,8
110066,Common Cursed squad,8
110067,Common Cursed squad,8
110068,Common Cursed squad,8
110069,Common Cursed squad,8
110070,Common Cursed squad,8
110071,Common Cursed squad,8
110072,Common Cursed squad,8
110073,Common Cursed squad,8
110074,Common Cursed squad,8
110075,Common Cursed squad,8
110076,Common Cursed squad,8
110077,Common Cursed squad,8
110078,Common Cursed squad,8
110079,Common Cursed squad,8
110080,Common Cursed squad,8
110081,Common Cursed squad,8
110082,Common Cursed squad,8
110083,Common Cursed squad,8
110084,Common Cursed squad,8
110085,Common Cursed squad,8
110086,Common Cursed squad,8
110087,Common Cursed squad,8
110088,Common Cursed squad,8
110089,Common Cursed squad,8
110090,Common Cursed squad,8
110091,Common Cursed squad,8
110092,Common Cursed squad,8
110093,Common Cursed squad,8
110094,Common Cursed squad,8
110095,Common Cursed squad,8
110096,Common Cursed squad,8
110097,Common Cursed squad,8
110098,Common Cursed squad,8
110099,Common Cursed squad,8
110100,Common Cursed squad,8
110101,Common Cursed squad,8
110102,Common Cursed squad,8
110103,Common Cursed squad,8
110104,Common Cursed squad,8
110105,Common Cursed squad,8
110106,Common Cursed squad,8
110107,Common Cursed squad,8
110108,Common Cursed squad,8
110109,Common Cursed squad,8
110110,Common Cursed squad,8
110111,Common Cursed squad,8
110112,Common Cursed squad,8
110113,Common Cursed squad,8
110114,Common Cursed squad,8
110115,Common Cursed squad,8
110116,Common Cursed squad,8
110117,Common Cursed squad,8
110118,Common Cursed squad,8
110119,Common Cursed squad,8
110120,Common Cursed squad,8
110121,Common Cursed squad,8
110122,Common Cursed squad,8
110123,Common Cursed squad,8
110124,Common Cursed squad,8
110125,Common Cursed squad,8
110126,Common Cursed squad,8
110127,Common Cursed squad,8
110128,Common Cursed squad,8
110129,Common Cursed squad,8
110130,Common Cursed squad,8
110131,Common Cursed squad,8
110132,Common Cursed squad,8
110133,Common Cursed squad,8
110134,Common Cursed squad,8
110135,Common Cursed squad,8
110136,Common Cursed squad,8
110137,Common Cursed squad,8
110138,Common Cursed squad,8
110139,Common Cursed squad,8
110140,Common Cursed squad,8
110141,Common Cursed squad,8
110142,Common Cursed squad,8
110143,Common Cursed squad,8
110144,Common Cursed squad,8
110145,Common Cursed squad,8
110146,Common Cursed squad,8
110147,Common Cursed squad,8
110148,Common Cursed squad,8
110149,Common Cursed squad,8
110150,Common Cursed squad,8
110151,Common Cursed squad,8
110152,Common Cursed squad,8
110153,Common Cursed squad,8
110154,Common Cursed squad,8
110155,Common Cursed squad,8
110156,Common Cursed squad,8
110157,Common Cursed squad,8
110158,Common Cursed squad,8
110159,Common Cursed squad,8
110160,Common Cursed squad,8
110161,Common Cursed squad,8
110162,Common Cursed squad,8
110163,Common Cursed squad,8
110164,Common Cursed squad,8
110165,Common Cursed squad,8
110166,Common Cursed squad,8
110167,Common Cursed squad,8
110168,Common Cursed squad,8
110169,Common Cursed squad,8
110170,Common Cursed squad,8
110171,Common Cursed squad,8
110172,Common Cursed squad,8
110173,Common Cursed squad,8
110174,Common Cursed squad,8
110175,Common Cursed squad,8
110176,Common Cursed squad,8
110177,Common Cursed squad,8
110178,Common Cursed squad,8
110179,Common Cursed squad,8
110180,Common Cursed squad,8
110181,Common Cursed squad,8
110182,Common Cursed squad,8
110183,Common Cursed squad,8
110184,Common Cursed squad,8
110185,Common Cursed squad,8
110186,Common Cursed squad,8
110187,Common Cursed squad,8
110188,Common Cursed squad,8
110189,Common Cursed squad,8
110190,Common Cursed squad,8
110191,Common Cursed squad,8
110192,Common Cursed squad,8
110193,Common Cursed squad,8
110194,Common Cursed squad,8
110195,Common Cursed squad,8
110196,Common Cursed squad,8
110197,Common Cursed squad,8
110198,Common Cursed squad,8
110199,Common Cursed squad,8
110200,Common Cursed squad,8
110201,Common Cursed squad,8
110202,Common Cursed squad,8
110203,Common Cursed squad,8
110204,Common Cursed squad,8
110205,Common Cursed squad,8
110206,Common Cursed squad,8
110207,Common Cursed squad,8
110208,Common Cursed squad,8
110209,Common Cursed squad,8
110210,Common Cursed squad,8
110211,Common Cursed squad,8
110212,Common Cursed squad,8
110213,Common Cursed squad,8
110214,Common Cursed squad,8
110215,Common Cursed squad,8
110216,Common Cursed squad,8
110217,Common Cursed squad,8
110218,Common Cursed squad,8
110219,Common Cursed squad,8
110221,Common Cursed squad,8
110223,Common Cursed squad,8
110225,Common Cursed squad,8
110227,Common Cursed squad,8
110268,Common Cursed squad,8
110269,Common Cursed squad,8
110270,Common Cursed squad,8
110271,Common Cursed squad,8
110300,Common Cursed squad,8
110301,Common Cursed squad,8
110302,Common Cursed squad,8
110303,Common Cursed squad,8
115000,Common Cursed squad,8
115001,Common Cursed squad,8
115002,Common Cursed squad,8
115003,Common Cursed squad,8
115004,Common Cursed squad,8
115005,Common Cursed squad,8
115006,Common Cursed squad,8
115007,Common Cursed squad,8
115008,Common Cursed squad,8
115009,Common Cursed squad,8
115010,Common Cursed squad,8
115011,Common Cursed squad,8
115012,Common Cursed squad,8
115013,Common Cursed squad,8
115014,Common Cursed squad,8
115015,Common Cursed squad,8
115016,Common Cursed squad,8
115017,Common Cursed squad,8
